6.392,0.04345703,0.7143555,0.6162109,3.984733,-1.381679,-2.832061,25,15,40,0
6.5,0.04492188,0.729248,0.628418,0.2519084,-4.694656,-5.480916,25,15,40,8
6.608,0.04882813,0.7404785,0.6203613,-0.08396947,-8.389313,-0.5572519,25,15,40,16
6.716,0.01635742,0.746582,0.6169434,-2.328244,-7.450382,3.480916,25,15,40,24
6.824,0.03393555,0.7460938,0.6218262,2.885496,-3.778626,-2.862595,25,15,40,32
6.933,0.02319336,0.7609863,0.604248,-0.1374046,-7.610687,-0.08396947,25,15,40,40
7.042,0.06567383,0.75,0.6101074,-8.78626,-7.70229,1.351145,25,15,40,48
7.15,0.04931641,0.732666,0.6003418,-3.671756,-4.061069,-1.572519,25,15,40,56
7.259,0.06079102,0.7324219,0.5654297,-2.29771,1.007634,-2.984733,25,15,40,64
7.368,0.07080078,0.7436523,0.6142578,-8.900764,2.366412,0.4427481,25,15,40,72
7.477,0.05053711,0.7385254,0.6140137,-11.74809,0.01526718,0.007633588,25,15,40,80
7.587,0.07324219,0.7016602,0.6008301,-11.82443,1.328244,0.7022901,25,15,40,88
7.696,0.09155273,0.6853027,0.6359863,-13.8626,4.801527,-7.21374,25,15,40,96
7.806,0.05566406,0.7231445,0.6591797,-9.526717,11.10687,-10.74046,25,15,40,104
7.916,0.06323242,0.6958008,0.6555176,-9.412213,2.854962,-2.59542,25,15,40,112
8.026,0.06542969,0.6867676,0.6616211,-5.251908,-0.2748091,2.648855,25,15,40,120
8.136,0.05664063,0.6723633,0.6564941,-10.03817,0.03053435,-0.7557252,25,15,40,128
8.246,0.05883789,0.6679688,0.6914063,-12.0458,2.030534,-1.068702,25,15,40,136
8.356,0.05932617,0.6638184,0.684082,-8.824428,2.328244,-1.19084,25,15,40,144
8.466,0.06005859,0.6430664,0.7087402,-17.0229,-3.48855,3.709924,25,15,40,152
8.576,0.05957031,0.6220703,0.713623,-13.54962,-1.80916,2.40458,25,15,40,160
8.686,0.07373047,0.6228027,0.7382813,-11.18321,-0.519084,2.183206,25,15,40,168
8.797,0.078125,0.6008301,0.7375488,-8.175572,3.068702,-0.1908397,25,15,40,176
8.908,0.078125,0.6008301,0.7460938,-11.8855,-1.19084,2.396947,25,15,40,184
9.019,0.08227539,0.5866699,0.7575684,-13.49618,1.29771,-1.70229,25,15,40,192
9.13,0.0859375,0.5705566,0.769043,-11.25191,2.0,-2.763359,25,15,40,200
9.241,0.06982422,0.5544434,0.777832,-16.51908,0.5343512,-1.709924,25,15,40,208
9.352,0.07763672,0.5288086,0.800293,-18.55725,-2.068702,-0.8549618,25,15,40,216
9.463,0.08422852,0.4912109,0.8205566,-19.19084,-2.816794,-0.7175572,25,15,40,224
9.574,0.09545898,0.4846191,0.8295898,-20.87786,-2.763359,-2.709924,25,15,40,232
9.686,0.08374023,0.4577637,0.8549805,-8.473283,-1.603053,-0.4427481,25,15,40,240
9.798,0.1149902,0.4562988,0.8496094,-4.969466,0.04580153,0.2061069,25,15,40,248
9.91,0.114502,0.4401855,0.8442383,-2.755725,-3.099237,6.328244,25,15,40,256
10.022,0.1120605,0.449707,0.8312988,12.89313,4.641222,3.061069,25,15,40,264
10.134,0.09545898,0.4848633,0.8220215,22.06107,3.274809,2.526718,25,15,40,272
10.246,0.1103516,0.5305176,0.7966309,25.54198,2.931298,-2.80916,25,15,40,280
10.358,0.06958008,0.5820313,0.7629395,17.38168,-1.503817,-1.564886,25,15,40,288
10.471,0.06835938,0.6025391,0.7353516,21.67939,15.35114,-13.8626,25,15,40,296
10.584,0.04394531,0.6618652,0.7438965,33.14504,-18.01527,-13.54962,25,15,40,304
10.697,0.04956055,0.6672363,0.6540527,9.717557,-0.2213741,1.068702,25,15,40,312
10.81,0.03833008,0.7102051,0.6447754,21.41985,1.328244,-6.137404,25,15,40,320
10.923,0.04003906,0.7424316,0.5756836,26.8855,-4.030534,-3.038168,25,15,40,328
11.036,0.03295898,0.7458496,0.5598145,7.969466,0.5038168,1.335878,25,15,40,336
11.15,0.005371094,0.7751465,0.5561523,14.70229,2.992366,-3.396947,25,15,40,344
11.264,0.02099609,0.8012695,0.5263672,9.526717,0.259542,1.206107,25,15,40,352
11.378,0.02563477,0.7954102,0.5163574,8.274809,5.0,-3.022901,25,15,40,360
11.492,0.02099609,0.8261719,0.4987793,4.480916,4.78626,-5.419847,25,15,40,368
11.607,0.002685547,0.8486328,0.4785156,9.801527,8.022901,-7.129771,25,15,40,376
11.722,0.00390625,0.8659668,0.4606934,1.938931,-0.3740458,1.351145,25,15,40,384
11.845,0.01171875,0.8688965,0.453125,3.900763,1.458015,3.564885,25,15,40,392
11.959,0.01464844,0.8659668,0.4443359,4.59542,3.007634,4.152672,25,15,40,400
12.074,0.01855469,0.8757324,0.4301758,5.938931,2.473282,0.5419847,25,15,40,408
12.189,0.01416016,0.8752441,0.3991699,9.740458,2.778626,-1.717557,25,15,40,416
12.304,0.01806641,0.887207,0.3803711,7.832061,3.587786,0.1221374,25,15,40,424
12.419,0.0144043,0.9084473,0.3603516,4.427481,1.755725,3.603053,25,15,40,432
12.535,0.01245117,0.9064941,0.3496094,1.961832,0.6335878,2.259542,25,15,40,440
12.65,0.01098633,0.9038086,0.3469238,0.9923664,0.7633588,2.862595,25,15,40,448
12.766,0.03222656,0.9094238,0.3413086,1.244275,0.7022901,2.694656,25,15,40,456
12.881,0.02514648,0.9206543,0.3168945,-3.900763,-0.5419847,-0.8091603,25,15,40,464
12.997,0.02832031,0.9138184,0.3291016,-7.221374,-0.9236641,0.6030535,25,15,40,472
13.113,0.03051758,0.8989258,0.34375,-12.68702,-3.770992,-3.206107,25,15,40,480
13.229,0.02758789,0.8984375,0.3688965,-13.45038,-7.145038,-0.7557252,25,15,40,488
13.345,0.04077148,0.8881836,0.3808594,-12.92366,-9.923664,0.5267176,25,15,40,496
13.462,0.05151367,0.8869629,0.4123535,-15.83206,-13.31298,0.9694656,25,15,40,504
13.579,0.07788086,0.857666,0.4250488,-15.9084,-21.00763,9.664123,25,15,40,512
13.696,0.1291504,0.8447266,0.4370117,-13.49618,-18.43511,-2.89313,25,15,40,520
13.813,0.1230469,0.861084,0.4743652,-11.38168,-27.79389,-5.458015,25,15,40,528
13.93,0.1469727,0.8452148,0.4570313,-9.541985,-28.84733,2.641221,25,15,40,536
14.047,0.2106934,0.8381348,0.451416,-5.183206,-29.71756,4.229008,25,15,40,544
14.164,0.2358398,0.8210449,0.463623,-6.335878,-17.83969,0.05343511,25,15,40,552
14.282,0.2575684,0.8132324,0.4631348,-4.793893,-18.67939,1.076336,25,15,40,560
14.4,0.2661133,0.8164063,0.451416,-8.900764,-21.40458,1.160305,25,15,40,568
14.518,0.3178711,0.7971191,0.4382324,-3.045802,-25.74809,7.290076,25,15,40,576
14.636,0.3378906,0.8093262,0.4375,-1.221374,-14.25191,3.717557,25,15,40,584
14.754,0.3564453,0.7971191,0.416748,-8.274809,-11.14504,-0.2290076,25,15,40,592
14.872,0.3981934,0.7888184,0.4116211,-9.610687,-9.259542,-0.4732824,25,15,40,600
14.99,0.4023438,0.8098145,0.4150391,0.9083969,-9.198473,4.458015,25,15,40,608
15.108,0.4125977,0.7802734,0.4194336,-3.167939,5.38168,-5.740458,25,15,40,616
15.227,0.407959,0.7973633,0.4050293,-3.175573,22.48855,-8.282443,25,15,40,624
15.345,0.369873,0.8093262,0.3991699,-2.022901,31.43511,-9.206107,25,15,40,632
15.471,0.3427734,0.8059082,0.4450684,-3.152672,29.87786,-2.351145,25,15,40,640
15.59,0.3105469,0.8273926,0.4453125,1.045802,37.36641,5.0,25,15,40,648
15.708,0.2712402,0.8068848,0.4736328,3.351145,26.68702,1.465649,25,15,40,656
15.827,0.267334,0.8217773,0.4707031,1.59542,16.40458,0.8549618,25,15,40,664
15.947,0.2275391,0.8183594,0.4658203,0.3053435,19.09924,1.557252,25,15,40,672
16.067,0.2072754,0.8220215,0.4680176,-0.4503817,30.03817,-2.885496,25,15,40,680
16.187,0.173584,0.8728027,0.4648438,1.984733,30.07634,0.9465649,25,15,40,688
16.307,0.1875,0.8676758,0.4831543,-17.44275,48.86259,1.473282,25,15,40,696
16.426,0.1350098,0.8325195,0.4631348,4.70229,39.77863,9.412213,25,15,40,704
16.546,0.09790039,0.8049316,0.4902344,-7.923664,29.9771,-3.038168,25,15,40,712
16.667,0.08959961,0.8359375,0.4824219,12.91603,31.0687,-3.59542,25,15,40,720
16.788,0.04956055,0.8696289,0.470459,12.16031,26.0916,14.80153,25,15,40,728
16.908,0.02758789,0.8295898,0.4697266,-5.89313,26.17557,-4.458015,25,15,40,736
17.027,0.006103516,0.8305664,0.4680176,-11.51908,20.34351,11.29008,25,15,40,744
17.147,0.02954102,0.8496094,0.4775391,-5.030534,18.76336,-1.984733,25,15,40,752
17.267,-0.01806641,0.8203125,0.4956055,-8.709924,12.47328,-3.19084,25,15,40,760
17.388,-0.03613281,0.814209,0.5019531,-15.16794,1.770992,-14.00763,25,15,40,768
17.508,-0.06347656,0.7609863,0.5119629,-19.45038,-1.496183,-15.70992,25,15,40,776
17.628,-0.06030273,0.8039551,0.5285645,-3.618321,2.885496,-6.129771,25,15,40,784
17.748,-0.1040039,0.8381348,0.5351563,11.96183,-9.175572,-9.419847,25,15,40,792
17.868,-0.128418,0.7644043,0.5454102,-7.038168,-2.198473,-5.816794,25,15,40,800
17.989,-0.1264648,0.7939453,0.5471191,2.29771,-6.725191,-6.496183,25,15,40,808
18.11,-0.1071777,0.828125,0.5288086,-2.496183,-12.0,-12.0229,25,15,40,816
18.231,-0.1386719,0.7634277,0.5444336,-11.67176,-13.07634,-20.43511,25,15,40,824
18.36,-0.1242676,0.7746582,0.5407715,-8.221375,-11.27481,-11.32824,25,15,40,832
18.481,-0.1455078,0.7490234,0.5595703,-7.244275,-10.54198,-8.549619,25,15,40,840
18.602,-0.1174316,0.7490234,0.565918,-12.33588,-11.03817,-11.12977,25,15,40,848
18.723,-0.114502,0.7695313,0.5627441,-16.70992,-8.267176,-8.854961,25,15,40,856
